draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,rho.1,rho.2,gamma.1,gamma.2,nu.1,nu.2,mu.1,mu.2,log_prob_data
40,-416.2507354903578,0.8250970164829156,0.1561688010514578,4.0,15.0,0.0,417.69850226946653,0.17317933313258,0.8268206668674201,0.030420435865683697,0.9695795641343163,-0.8263148859362968,0.0700632567402889,-0.9653767292684334,0.34161776744227346,-2836.0933360775966
41,-412.2406594060229,0.7345188913797039,0.17433156462820298,5.0,31.0,0.0,415.76028983148956,0.7836466212619815,0.21635337873801852,0.9623658930010134,0.037634106998986616,0.11017755483119172,1.116782532808045,0.10021382995373193,0.05298035435550397,-2811.3789696056565
42,-415.2994354222537,0.9989918475341556,0.11939575064939824,4.0,15.0,0.0,417.7090745286938,0.9562169715694097,0.04378302843059034,0.19559074199937643,0.8044092580006236,0.47274655812771793,-0.109574175954324,0.18541687589854228,1.9486721597549377,-2830.579677709366
43,-412.48503991289135,0.9522118792055683,0.13148801768081522,4.0,23.0,0.0,413.57542460053355,0.14837755706515143,0.8516224429348486,0.19835720244267144,0.8016427975573286,-0.007383713936984455,0.38568835383027955,-0.08226000058544997,0.2604344584703112,-2822.1615499355175
44,-417.15478234267295,0.74875790319167,0.1561688010514578,2.0,7.0,0.0,422.1182332665211,0.12598170154956223,0.8740182984504378,0.03390013099206595,0.9660998690079341,-0.8316479628993712,0.042800534349446966,-0.871356696367368,0.09081192745196626,-2841.48484497061
45,-411.73980632647675,0.9776984122852106,0.17433156462820298,4.0,15.0,0.0,412.6674254487237,0.7709430464949192,0.22905695350508082,0.8734587205219211,0.12654127947807892,0.06745454083202611,1.2450191146825074,0.28396226191756896,-0.00941759518249438,-2815.594016781944
46,-413.4963070638607,0.9660338090216084,0.11939575064939824,3.0,15.0,0.0,417.09205759248323,0.9548010006275583,0.04519899937244165,0.5492640634801729,0.45073593651982713,0.45332814410474415,-0.07590196225124964,0.038609505491472615,1.9231124882126935,-2821.599987030086
47,-414.7339652691578,0.8246105174518165,0.13148801768081522,3.0,7.0,0.0,418.684725551825,0.1272064829543557,0.8727935170456443,0.7698861293464224,0.23011387065357758,0.4526827272335584,0.1822982565789161,-0.26989839552375877,0.22052763915359153,-2837.431752892929
48,-416.29080760974153,0.9411521717313722,0.1561688010514578,4.0,23.0,0.0,421.7454629506126,0.4551554808744019,0.5448445191255982,0.42646952998381693,0.5735304700161831,0.5913216756734649,-0.12401068615510466,0.6260237083969569,0.31613682159820733,-2855.535938628098
49,-412.9599961112848,0.6639953729228367,0.17433156462820298,3.0,7.0,0.0,414.0874291317904,0.7271901527064993,0.27280984729350066,0.7436176332612222,0.2563823667387778,0.009925851426080462,1.1378459019447102,0.10195434142247749,0.0039085938867437775,-2828.8776517765846
50,-416.04184660228606,0.941377169142499,0.11939575064939824,3.0,15.0,0.0,417.9538417842728,0.9867499715057133,0.013250028494286692,0.860804739611349,0.13919526038865104,0.09848944983006044,-0.2326766204230977,0.2877674216929656,1.9122922236120035,-2826.0148277631733
51,-415.6204699462528,0.997467729494795,0.13148801768081522,4.0,15.0,0.0,419.03669051489635,0.5596707345916634,0.4403292654083366,0.13432265134931587,0.8656773486506841,-0.3846052856897593,0.4621535655858367,0.5392902785778878,0.0896240895212949,-2845.895223559807
52,-415.343926140646,0.9766237173864835,0.1561688010514578,3.0,7.0,0.0,417.1368870222486,0.4385386735391775,0.5614613264608225,0.42092019541940706,0.5790798045805929,0.5120492166505491,-0.12617058706015244,0.5785196002273302,0.32894249844142465,-2849.039106945649
53,-413.5341102821781,0.9956530654121698,0.17433156462820298,4.0,23.0,0.0,416.49932845881034,0.665902140265289,0.33409785973471096,0.987559425530981,0.012440574469019028,0.17852611608351288,1.5935429558745726,0.29060065597166285,0.1632432564596656,-2813.5050473636966
